place_id,place_name,review_id_hash,rating,review_text,published_at,Fecha,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e62c74bfd67dac97003c4156f58b34c4,5,,a year ago,2023-04-25,,,,0,23.0,9.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,373de0daa5a97042374676ef7a559a72,5,,a year ago,2023-04-25,,,,0,4.0,1.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d6a3d940b66885c4b7086a61b17f4acc,5,,a year ago,2023-04-25,,,,0,55.0,18.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,fcff4ac44ef1d4d5399f9d6240274f22,5,,a year ago,2023-04-25,,,,0,5.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,88bb43bbaa8fd5d140a29abca8e1c48b,5,,a year ago,2023-04-25,,,,0,14.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cd04beb31bc90b5468d06dcede66d7cd,5,,a year ago,2023-04-25,,,,0,,,,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3d9e13d0b35d2ca7d48c3c7be446d820,5,,a year ago,2023-04-25,,,,0,5.0,3.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e3cdf16d85c6b8c62245f5cad4c85db3,5,,a year ago,2023-04-25,,,,0,8.0,31.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cc3745bd895852d2e5cb2405c679271b,5,,a year ago,2023-04-25,,,,0,49.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,de51070ee23c76135edbc9bd75d259a5,5,,a year ago,2023-04-25,,,,0,192.0,51.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,553a397e202b1eb2fbb582799ff2bd74,5,,a year ago,2023-04-25,,,,0,1.0,5.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,08eb337252a8859192e06c5a13c94c61,5,,a year ago,2023-04-25,,,,0,88.0,136.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9325abbc657acaafa983e30961f2dfe2,5,,a year ago,2023-04-25,,,,0,6.0,41.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8a1caa0df8825d945b5489094af5071a,5,,a year ago,2023-04-25,,,,0,16.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,017335a70197839fd1f8194d3e8ea82f,5,,a year ago,2023-04-25,,,,0,1.0,16.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ec2cc943bdfe1b9a7c1bbea660f07be4,5,,a year ago,2023-04-25,,,,0,11.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,517c54c4d8f6ac2cc2d414f3320c2f01,5,,a year ago,2023-04-25,,,,0,12.0,596.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e33ce27a1a5d00be00b68e6aea2184d0,5,,a year ago,2023-04-25,,,,0,1.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5ecf11fe23d589b0545fe21a2fd5c94c,5,,a year ago,2023-04-25,,,,0,1.0,198.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a70bcd3fa2fb72fdd279e3007908a07f,5,,a year ago,2023-04-25,,,,0,16.0,10.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,08976f2f785f7420ef70c94de4bbddde,5,,a year ago,2023-04-25,,,,0,17.0,31.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,63aecc11fcffb7fe706c8e8bef169603,5,,a year ago,2023-04-25,,,,0,68.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9c0bc6c7416f3b8d6066b9b85b513cc0,5,Beautiful,2 years ago,2022-04-25,,,,0,13.0,,False,Linda,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4dc29dbb080de292783ece29923bdd56,5,,a year ago,2023-04-25,,,,0,,,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2b8ceeab2b3a75c1e99d0b923a7c73d6,5,,a year ago,2023-04-25,,,,0,75.0,33.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1fae267732ff8c92ad69c9bf1247272e,5,,a year ago,2023-04-25,,,,0,4.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9b0e09417c96d4f1f68425f72f116409,5,,a year ago,2023-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,458a556f14c33d750de5324043da0576,5,,a year ago,2023-04-25,,,,0,41.0,1.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f13ee54fe1cba231a4cd8eb651675f71,5,,a year ago,2023-04-25,,,,0,138.0,571.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6a6e13b38ef60df0f3101fe4e03a9c5b,5,,a year ago,2023-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f2751df766153aeeb2d84108b321cc32,5,Beautiful,4 years ago,2020-04-25,,,,0,6.0,7.0,False,Lindo,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a098c6c3a8306126da5921ace51be2d8,5,,a year ago,2023-04-25,,,,0,36.0,4.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4e2bb4a6b44ebbe1cac310c96d13d473,5,,a year ago,2023-04-25,,,,0,8.0,90.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9a2b2387c45cc56d7ce99545e645aded,5,,a year ago,2023-04-25,,,,0,19.0,,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b4e9aef8bab2689478529d4ae0279dc0,5,,a year ago,2023-04-25,,,,0,60.0,42.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a5b405a87f5279a6f4d6f139c66f2b3a,5,,a year ago,2023-04-25,,,,0,5.0,4.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b13da96d4ceb92be10659b7c7cfb28bd,5,,a year ago,2023-04-25,,,,0,1.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0f544dea2e38adb286a6724dca5b9a98,5,,a year ago,2023-04-25,,,,0,33.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,c722c1de1b0ea5bc8e75da742e6d9c86,5,,a year ago,2023-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f4bc3ae1d58929b1280d0169894d8d7c,5,,a year ago,2023-04-25,,,,0,9.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,304c77f4e0271de7d801c52326839a42,5,,a year ago,2023-04-25,,,,0,,,,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2764359a0561b35a41c3af64710c46dc,5,,a year ago,2023-04-25,,,,0,23.0,11.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,95b0326453d00334cc0a33bbb73c5da3,5,,a year ago,2023-04-25,,,,0,88.0,43.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,084944239629c49601d590ceef103213,5,,a year ago,2023-04-25,,,,0,1.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d4d6330e4d8e36cfb8094c29fe5ee727,5,,a year ago,2023-04-25,,,,0,59.0,53.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,663f413b9a8d246a1b1278807a3a71e8,5,,a year ago,2023-04-25,,,,0,261.0,211.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f6e12b6a68d4bbb7cd91484f6b5b9107,5,,a year ago,2023-04-25,,,,0,37.0,32.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,54c5e70dde2a3f79e0620783215c3533,5,,a year ago,2023-04-25,,,,0,60.0,228.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e99367fe58d9dfb1954867a8490a77e1,5,,a year ago,2023-04-25,,,,0,27.0,291.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f50417f5077d686184f050781acfd928,5,,a year ago,2023-04-25,,,,0,42.0,701.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,afefabef4859f0cbfa99bdf7ca192ce8,5,,a year ago,2023-04-25,,,,0,,,,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2bd289d299d2a1eae44c8f45f1c64d2d,5,,a year ago,2023-04-25,,,,0,24.0,16.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,256b1de7373630b1cb753d5de5755a14,5,,a year ago,2023-04-25,,,,0,48.0,163.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0d7ab16221dad6c006f784285cc9c15a,5,,a year ago,2023-04-25,,,,0,103.0,131.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f17dec35e9eeee95e58828f91bfee4f9,5,,a year ago,2023-04-25,,,,0,68.0,27.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,27dff66dfa8037a0bff3c8a9beb66fae,5,,a year ago,2023-04-25,,,,0,16.0,11.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6800566085b36f809b623f05c1a8282c,5,,a year ago,2023-04-25,,,,0,3.0,2.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1a2ca36451a53c23cba1bc9acea2b9fe,5,,a year ago,2023-04-25,,,,0,237.0,105.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,262dbea8734b2e16ed117c6b6adcc874,5,,a year ago,2023-04-25,,,,0,1.0,2.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6ca8b04321928c8e969488ba9340e21c,5,,a year ago,2023-04-25,,,,0,11.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,bef637df2d4964766617079da211c266,5,,a year ago,2023-04-25,,,,0,5.0,15.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b4a993625d053f518835a4712eb6d27f,5,,a year ago,2023-04-25,,,,0,2.0,10.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ae6abf5d85a1724f787708934cfa0da4,5,,a year ago,2023-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cbc00b4e79a1f92c5c9a349afbbe22e6,5,,a year ago,2023-04-25,,,,0,7.0,4.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2cd1959513ece87dc2567250d316ea82,5,,a year ago,2023-04-25,,,,0,20.0,,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e8ed98c090f494bc486f2f489b771263,5,Very beautiful,5 years ago,2019-04-25,,,,0,6.0,,False,Mt lindo,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ff404e7449baa54c8dc46f37849ed935,5,,a year ago,2023-04-25,,,,0,21.0,34.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f5f780c865bcc1bfd907a43ed6a6f729,5,,a year ago,2023-04-25,,,,0,117.0,68.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,bae4d212719042cc3fc3adc20b282b43,5,Beautiful view,a year ago,2023-04-25,,,,0,351.0,883.0,True,Linda vista,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,66dc896f9f9f928d0d527034f3d467be,5,,a year ago,2023-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a952f43bdd25d5e4fdf398c236767963,5,,a year ago,2023-04-25,,,,0,10.0,6.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5f695b51f1950f1bdffd923919d99cd2,5,Beautiful,4 years ago,2020-04-25,,,,0,29.0,,False,Linda,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b6a40b8875ec512258315799700ecf54,5,,a year ago,2023-04-25,,,,0,20.0,66.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f0cf89099b365bd59ca0e667193d01a1,5,,a year ago,2023-04-25,,,,0,76.0,18.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,07cf38078d8622144d2f1491b4b338b0,5,A beauty,2 years ago,2022-04-25,,,,0,211.0,187.0,True,Una bellesa,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,83024c894fff7be50b4a75978163ba3c,5,,a year ago,2023-04-25,,,,0,40.0,17.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2648549213487533ba57310dfe57e024,5,,a year ago,2023-04-25,,,,0,17.0,2.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8da73e3d6c8d7d55aea75056bf758195,5,,a year ago,2023-04-25,,,,0,53.0,1.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,56ea714cda6c8f4f8cfb189de9e7118f,5,,a year ago,2023-04-25,,,,0,19.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1e96d623a606bec9a47d4e1a97efc5e6,5,,a year ago,2023-04-25,,,,0,170.0,514.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8840f1fed707cb4894b32f2b9e49afc2,5,,a year ago,2023-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8d7c8bd12fff4407604b901543bbf901,5,,a year ago,2023-04-25,,,,0,1.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2d7aff7b7ef00ed6acf166effe621309,5,,a year ago,2023-04-25,,,,0,49.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1ec4691602fc1f273778eb5fba37d656,5,,a year ago,2023-04-25,,,,0,16.0,1.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d8af3d64eba5e80feab8622290fae39f,5,,a year ago,2023-04-25,,,,0,130.0,1233.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,fe38a8c9e5ae3fd688bf8589d7543280,5,,a year ago,2023-04-25,,,,0,,,,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0969378ae1dff699f0cd3ef0a3f143a8,5,,a year ago,2023-04-25,,,,0,3.0,2.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,deb975ea035963e6e68d7afc2dfb7fdd,5,,a year ago,2023-04-25,,,,0,6.0,5.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2c159ad1e9682eb4efc99af2215e666d,5,,a year ago,2023-04-25,,,,0,7.0,20.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,7441310a5171a83daf27f434d61cf1b5,5,,a year ago,2023-04-25,,,,0,19.0,77.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,21cfb9a654cb5028153929e131320481,5,,a year ago,2023-04-25,,,,0,59.0,50.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5307241e2d2a9c80f3e558712e48131c,5,,a year ago,2023-04-25,,,,0,7.0,3.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1ef105793899bd8c14ae9e474e99ea07,5,,a year ago,2023-04-25,,,,0,122.0,92.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6470e44ee9191582e1aa53ec1db81f24,5,,a year ago,2023-04-25,,,,0,20.0,23.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5151f5710ed5294741193990cfbda28f,5,Nice nice nice!!!,3 years ago,2021-04-25,,,,0,72.0,3.0,False,"Bello, Bello, Bello!!!",
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,39b36db235d861d14faf5538ba5006f2,5,,a year ago,2023-04-25,,,,0,52.0,268.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9b2c83bd3cb8961f92657f0415437870,5,,a year ago,2023-04-25,,,,0,13.0,23.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9bfe73a1778ddaf0809b82e4f72f5dcc,5,,a year ago,2023-04-25,,,,0,27.0,17.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4a33b59139efd674147af163f8bfe5f2,5,,a year ago,2023-04-25,,,,0,3.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,7b325848a8b57aaaa178df5e010c9b56,5,,a year ago,2023-04-25,,,,0,2.0,45.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ccb5e82b47d00dae6d4b428bedebb87c,5,,a year ago,2023-04-25,,,,0,43.0,661.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,163b12e8b9076f3a3c808f9d8b8587c4,5,,a year ago,2023-04-25,,,,0,13.0,13.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,602d819f29c4e44e70586af7c61f77f2,5,,a year ago,2023-04-25,,,,0,154.0,113.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ba83efaa51ef7fd4b730d1d12507678b,5,,a year ago,2023-04-25,,,,0,31.0,28.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,dffdb17ace2941cf186a77cf24ce0032,5,,a year ago,2023-04-25,,,,0,21.0,22.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,8068e9cc14f29f94cc471c9c8bf94967,5,,a year ago,2023-04-25,,,,0,68.0,103.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1438fca07cd0332c449d5e2807136faf,5,,a year ago,2023-04-25,,,,0,17.0,13.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cc8ba9a076342d69936d7ed2e551354d,5,,a year ago,2023-04-25,,,,0,,,,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1e7e8089ea14c3732c2ccc1273f285d7,5,,a year ago,2023-04-25,,,,0,63.0,107.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5ae32043ea261aa54ed87b357ac877bc,5,,a year ago,2023-04-25,,,,0,1.0,,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,45c82e1c639d680ea80e188a9b65acb0,5,,a year ago,2023-04-25,,,,0,64.0,267.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,661da5de1c1469a78057ff57e140506e,5,,a year ago,2023-04-25,,,,0,34.0,5.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,55dc130d91b21d3ebb1306c09a36e181,5,,a year ago,2023-04-25,,,,0,4.0,1.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b0f721629702d1d909268f110aba8c0d,5,,a year ago,2023-04-25,,,,0,28.0,14.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,fc7f024c9c0e44069ed447a0f4b2ee0c,5,,a year ago,2023-04-25,,,,0,45.0,122.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,00b12e8ac0f1a908445a18a293dc2a9c,5,,2 years ago,2022-04-25,,,,0,18.0,1.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e46c33919626b412481f760522de19ab,5,,a year ago,2023-04-25,,,,0,4.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cc47e74aeff83807ccbc9b187cc5c07c,5,,a year ago,2023-04-25,,,,0,1.0,84.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5c026bd0bae1cf1dedee006857bcf6b8,5,,a year ago,2023-04-25,,,,0,69.0,7.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,c6bed373dc1c0ebd4b57aa03b73ef1a0,5,,2 years ago,2022-04-25,,,,0,18.0,5.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,94770c589a28d8e7ea32304e63323335,5,,2 years ago,2022-04-25,,,,0,47.0,7.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1007b4702d7ab2972fd3625a1b9096a4,5,,a year ago,2023-04-25,,,,0,12.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,c8318d5ff5241ebf4aff200c86b122ad,5,,a year ago,2023-04-25,,,,0,11.0,,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,28abe55577184fa1f067ff92b40e691a,5,,2 years ago,2022-04-25,,,,0,24.0,46.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3afb9cfbf721ed641a7b86e2023badce,5,,2 years ago,2022-04-25,,,,0,14.0,37.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,9e95c21d8ba1fb2e7fd2aed229e81ff5,5,,a year ago,2023-04-25,,,,0,20.0,1.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b9b78cfae4d5d3bdfc42fb93b004fe73,5,,2 years ago,2022-04-25,,,,0,1.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,4a482c5be4a7a1f092e1f6c8acd0cd2f,5,,a year ago,2023-04-25,,,,0,69.0,1319.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,032c0cc04a643bfe6fd60e73bad2161f,5,,2 years ago,2022-04-25,,,,0,20.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6f09a572d97b9e5826a0e1645c2a6be0,5,,2 years ago,2022-04-25,,,,0,58.0,83.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,c2f6b272aa10dd4802cf0e47d0948259,5,,2 years ago,2022-04-25,,,,0,19.0,320.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b5792df438d84b46c4975fa13d3d485b,5,,2 years ago,2022-04-25,,,,0,84.0,284.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,a33d8af6f596fc2aecad9d52b858229d,5,,2 years ago,2022-04-25,,,,0,104.0,52.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,b4aee739dc1e65129bd03722703c0bb9,5,,2 years ago,2022-04-25,,,,0,18.0,7.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,e387b2bb76f165aae56d782182e7240c,5,,2 years ago,2022-04-25,,,,0,24.0,,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,0a76999b4024ed1b5802aa7236cf517c,5,,2 years ago,2022-04-25,,,,0,63.0,5.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,11146f0d89f18a65f782ebfbb5cf044b,5,,2 years ago,2022-04-25,,,,0,3.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,73b5f47c7178c7b2305fa589adc2d91d,5,,2 years ago,2022-04-25,,,,0,4.0,114.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,1e2653d0a91f5396a0e56323a860b8ad,5,,2 years ago,2022-04-25,,,,0,3.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,cead4d9797549c9b98569c8ced83dc30,5,,2 years ago,2022-04-25,,,,0,68.0,59.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,63f1adace4eb1e77248e856b23bc9084,5,,2 years ago,2022-04-25,,,,0,10.0,14.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,53a4c894566740abd346893af3f74c77,5,,2 years ago,2022-04-25,,,,0,14.0,143.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,db0b3075b7004a857fa7a526c2a078c5,5,,2 years ago,2022-04-25,,,,0,9.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,58ad06ae49ceb36c684b997bf0af9908,5,,2 years ago,2022-04-25,,,,0,,,,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,efaac4e97b8892b0431f3d3f49c07b38,5,,2 years ago,2022-04-25,,,,0,8.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,5bb6a574a4c30282c000e416effa8878,5,,2 years ago,2022-04-25,,,,0,2.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,d057132755c2f482e94f6be9923c12ab,5,,2 years ago,2022-04-25,,,,0,27.0,9.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,95802a16937cc7b86f7735cfbb832239,5,,2 years ago,2022-04-25,,,,0,3.0,206.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,79a5662c2c8ecbe1e7a6a077ed4fc0ef,5,,2 years ago,2022-04-25,,,,0,6.0,317.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,ca45bd7cdafa8ea903239e6d1a05cb47,5,,2 years ago,2022-04-25,,,,0,16.0,6.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,2afc8be83eb0600a3a4b2f6326e08889,5,,2 years ago,2022-04-25,,,,0,1.0,8.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,3e6344b4673f372e1b59835455b4b560,5,,2 years ago,2022-04-25,,,,0,2.0,41.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,972940de94886b2dcaac85e933a3d4ab,5,,2 years ago,2022-04-25,,,,0,23.0,,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,f6f17233e266fc67cc4a0888b573b1a8,5,,2 years ago,2022-04-25,,,,0,16.0,37.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,6010406bda3169b7a9ef435adb8f6eb5,5,,2 years ago,2022-04-25,,,,0,20.0,83.0,False,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,429214eb4fd1e6868ea49ad5c30efa33,5,,2 years ago,2022-04-25,,,,0,28.0,45.0,True,,
ChIJUydX4C-_EJYRWIZbBAF300s,Bahia Mansa,17959d2cf4aa0b9889f6e1dbb482b05d,5,,2 years ago,2022-04-25,,,,0,3.0,,False,,
